"id","name"
"1554087242722","MTENDENI"
"1554087242723","NDEVELWA"
"1554087242724","NG'AMBO"
"1554087242725","NTALIKWA"
"1554087242726","TAMBUKA-RELI"
"1554087242727","TUMBI"
"1554087242728","UYUI"
"1554087242729","IMALAMAKOYE"
"1554087242730","ITUNDU"
"1554087242731","KAPILULA"
"1554087242732","KASISI"
"1554087242733","KILOLENI"
"1554087242734","MUUNGANO"
"1554087242735","NSENDA"
"1554087242736","SONGAMBELE"
"1554087242737","UGALLA"
"1554087242738","UKONDAMOYO"
"1554087242739","URAMBO"
"1554087242740","USISYA"
"1554087242741","USSOKE"
"1554087242742","UYOGO"
"1554087242743","UYUMBU"
"1554087242744","VUMILIA"
"1554087242745","BUKUMBI"
"1554087242746","GOWEKO"
"1554087242747","IBELAMILUNDI"
"1554087242748","IBIRI"
"1554087242749","IGALULA"
"1554087242750","IKONGOLO"
"1554087242751","ILOLANGURU"
"1554087242752","ISIKIZYA"
"1554087242753","KIGWA"
"1554087242754","KIZENGI"
"1554087242755","LOYA"
"1554087242756","LUTENDE"
"1554087242757","MABAMA"
"1554087242758","MAGIRI"
"1554087242759","MISWAKI"
"1554087242760","MIYENZE"
"1554087242761","NDONO"
"1554087242762","NSIMBO"
"1554087242763","NSOLOLO"
"1554087242764","SHITAGE"
"1554087242765","TURA"
"1554087242766","UFULUMA"
"1554087242767","UPUGE"
"1554087242768","USAGARI"
"1554087242769","BIHARAMULO MJINI"
"1554087242770","BISIBO"
"1554087242771","KABINDI"
"1554087242772","KALENGE"
"1554087242773","KANIHA"
"1554087242774","LUSAHUNGA"
"1554087242775","NEMBA"
"1554087242776","NYABUSOZI"
"1554087242777","NYAKAHURA"
"1554087242778","NYAMAHANGA"
"1554087242779","NYAMIGOGO"
"1554087242780","NYANTAKARA"
"1554087242781","NYARUBUNGO"
"1554087242782","RUNAZI"
"1554087242783","RUZIBA"
"1554087242784","BAKOBA"
"1554087242785","BILELE"
"1554087242786","BUHEMBE"
"1554087242787","HAMUGEMBE"
"1554087242788","IJUGANYONDO"
"1554087242789","KAGONDO"
"1554087242790","KAHORORO"
"1554087242791","KASHAI"
"1554087242792","KIBETA"
"1554087242793","KITENDAGURO"
"1554087242794","MIEMBENI"
"1554087242795","NSHAMBYA"
"1554087242796","NYANGA"
"1554087242797","RWAMISHENYE"
"1554087242798","BUHENDANGABO"
"1554087242799","BUJUGO"
"1554087242800","BUTELANKUZI"
"1554087242801","BUTULAGE"
"1554087242802","IBWERA"
"1554087242803","IZIMBYA"
"1554087242804","KAAGYA"
"1554087242805","KAIBANJA"
"1554087242806","KANYANGEREKO"
"1554087242807","KARABAGAINE"
"1554087242808","KASHARU"
"1554087242809","KATERERO"
"1554087242810","KATOMA"
"1554087242811","KATORO"
"1554087242812","KEMONDO"
"1554087242813","KIBIRIZI"
"1554087242814","KIKOMERO"
"1554087242815","KISHANJE"
"1554087242816","KISHOGO"
"1554087242817","KYAMULAILE"
"1554087242818","MARUKU"
"1554087242819","MIKONI"
"1554087242820","MUGAJWALE"
"1554087242821","NYAKATO"
"1554087242822","NYAKIBIMBILI"
"1554087242823","RUBAFU"
"1554087242824","RUBALE"
"1554087242825","RUHUNGA"
"1554087242826","RUKOMA"
"1554087242827","BUGENE"
"1554087242828","BWERANYANGE"
"1554087242829","CHANIKA"
"1554087242830","CHONYONYO"
"1554087242831","IGURWA"
"1554087242832","IHANDA"
"1554087242833","IHEMBE"
"1554087242834","KANONI"
"1554087242835","KAYANGA"
"1554087242836","KIBONDO"
"1554087242837","KIHANGA"
"1554087242838","KIRURUMA"
"1554087242839","KITUNTU"
"1554087242840","NDAMA"
"1554087242841","NYABIYONZA"
"1554087242842","NYAISHOZI"
"1554087242843","NYAKABANGA"
"1554087242844","NYAKAHANGA"
"1554087242845","NYAKAKIKA"
"1554087242846","NYAKASIMBI"
"1554087242847","RUGERA"
"1554087242848","RUGU"
"1554087242849","BUGOMORA"
"1554087242850","BUSINDE"
"1554087242851","ISINGIRO"
"1554087242852","KAISHO"
"1554087242853","KAMULI"
"1554087242854","KIBALE"
"1554087242855","KIBINGO"
"1554087242856","KIKUKURU"
"1554087242857","KIMULI"
"1554087242858","KYERWA"
"1554087242859","MABIRA"
"1554087242860","MURONGO"
"1554087242861","NKWENDA"
"1554087242862","NYAKATUNTU"
"1554087242863","RUKURAIJO"
"1554087242864","RUTUNGURU"
"1554087242865","RWABWERE"
"1554087242866","SONGAMBELE"
"1554087242867","BUGIKA"
"1554087242868","BUGORORA"
"1554087242869","BUYANGO"
"1554087242870","BWANJAI"
"1554087242871","GERA"
"1554087242872","ISHOZI"
"1554087242873","ISHUNJU"
"1554087242874","KAKUNYU"
"1554087242875","KANYIGO"
"1554087242876","KASHENYE"
"1554087242877","KASSAMBYA"
"1554087242878","KILIMILILE"
"1554087242879","KITOBO"
"1554087242880","KYAKA"
"1554087242881","MABALE"
"1554087242882","MINZIRO"
"1554087242883","MUSHASHA"
"1554087242884","MUTUKULA"
"1554087242885","NSUNGA"
"1554087242886","RUZINGA"
"1554087242887","BIIRABO"
"1554087242888","BISHEKE"
"1554087242889","BUGANGUZI"
"1554087242890","BUHANGAZA"
"1554087242891","BULYAKASHAJU"
"1554087242892","BUMBIRE"
"1554087242893","BUREZA"
"1554087242894","BURUNGURA"
"1554087242895","GOZIBA"
"1554087242896","GWANSELI"
"1554087242897","IBUGA"
"1554087242898","IJUMBI"
"1554087242899","IKONDO"
"1554087242900","IKUZA"
"1554087242901","IZIGO"
"1554087242902","KABIRIZI"
"1554087242903","KAGOMA"
"1554087242904","KAMACHUMU"
"1554087242905","KARAMBI"
"1554087242906","KASHARUNGA"
"1554087242907","KASHASHA"
"1554087242908","KATOKE"
"1554087242909","KEREBE"
"1554087242910","KIBANGA"
"1554087242911","KIKUKU"
"1554087242912","KIMWANI"
"1554087242913","KISHANDA"
"1554087242914","KYEBITEMBE"
"1554087242915","MAFUMBO"
"1554087242916","MAGATA KARUTANGA"
"1554087242917","MAYONDWE"
"1554087242918","MAZINGA KISIWA"
"1554087242919","MUBUNDA"
"1554087242920","MUHUTWE"
"1554087242921","MULEBA"
"1554087242922","MUSHABAGO"
"1554087242923","NGENGE"
"1554087242924","NSHAMBA"
"1554087242925","NYAKABANGO"
"1554087242926","NYAKATANGA"
"1554087242927","RUHANGA"
"1554087242928","RULANDA"
"1554087242929","RUTORO"
"1554087242930","BUGARAMA"
"1554087242931","BUKIRIRO"
"1554087242932","KABANGA"
"1554087242933","KANAZI"
"1554087242934","KASULO"
"1554087242935","KEZA"
"1554087242936","KIBIMBA"
"1554087242937","KIRUSHYA"
"1554087242938","MABAWE"
"1554087242939","MBUBA"
"1554087242940","MUGOMA"
"1554087242941","MURUKULAZO"
"1554087242942","MURUSAGAMBA"
"1554087242943","NGARA"
"1554087242944","NGARA MJINI"
"1554087242945","NTOBEYE"
"1554087242946","NYAKISASA"
"1554087242947","NYAMIYAGA"
"1554087242948","RULENGE"
"1554087242949","RUSUMO"
"1554087243001","BUHIGWE"
"1554087243002","BUHORO"
"1554087243003","HERU USHINGO"
"1554087243004","JANDA"
"1554087243005","KAGERA NKANDA"
"1554087243006","KAJANA"
"1554087243007","KASULU MJINI"
"1554087243008","KIGONDO"
"1554087243009","KILELEMA"
"1554087243010","KITAGATA"
"1554087243011","KITANGA"
"1554087243012","KWAGA"
"1554087243013","MSAMBARA"
"1554087243014","MUHINDA"
"1554087243015","MUHUNGA"
"1554087243016","MUNANILA"
"1554087243017","MUNYEGERA"
"1554087243018","MURUFITI"
"1554087243019","MUYAMA"
"1554087243020","MUZENZE"
"1554087243021","MUZYE"
"1554087243022","NYAKITONTO"
"1554087243023","NYAMIDAHO"
"1554087243024","NYAMNYUSI"
"1554087243025","NYAMUGALI"
"1554087243026","RUHITA"
"1554087243027","RUNGWE MPYA"
"1554087243028","RUSABA"
"1554087243029","RUSESA"
"1554087243030","TITYE"
"1554087243031","BITARE"
"1554087243032","BUNYANBO"
"1554087243033","BUSAGARA"
"1554087243034","BUSUNZU"
"1554087243035","ITABA"
"1554087243036","KIBONDO MJINI"
"1554087243037","KITAHANA"
"1554087243038","KIZAZI"
"1554087243039","KUMSENGA"
"1554087243040","MABAMBA"
"1554087243041","MISEZERO"
"1554087243042","MURUNGU"
"1554087243043","RUGONGWE"
"1554087243044","BITALE"
"1554087243045","KAGONGO"
"1554087243046","KAGUNGA"
"1554087243047","KALINZI"
"1554087243048","MAHEMBE"
"1554087243049","MATENDO"
"1554087243050","MKIGO"
"1554087243051","MKONGORO"
"1554087243052","MUNGONYA"
"1554087243053","MWAMGONGO"
"1554087243054","MWANDIGA"
"1554087243055","BANGWE"
"1554087243056","BUHANDA"
"1554087243057","BUSINDE"
"1554087243058","BUZEBAZEBA"
"1554087243059","GUNGU"
"1554087243060","KAGERA"
"1554087243061","KASIMBU"
"1554087243062","KASINGIRIMA"
"1554087243063","KATUBUKA"
"1554087243064","KIBIRIZI"
"1554087243065","KIGOMA"
"1554087243066","KIPAMPA"
"1554087243067","KITONGOJI"
"1554087243068","MACHINJONI"
"1554087243069","MAJENGO"
"1554087243070","MWANGA KASKAZINI"
"1554087243071","MWANGA KUSINI"
"1554087243072","RUBUGA"
"1554087243073","RUSIMBI"
"1554087243074","BARIADI"
"1554087243075","BUNAMHALA"
"1554087243076","DUTWA"
"1554087243077","GAMBOSI"
"1554087243078","GILYA"
"1554087243079","GUDUWI"
"1554087243080","IKUNGULYABASHASHI"
"1554087243081","ISANGA"
"1554087243082","KASOLI"
"1554087243083","KILALO"
"1554087243084","MALAMBO"
"1554087243085","MATONGO"
"1554087243086","MHANGO"
"1554087243087","MWADOBANA"
"1554087243088","MWAUBINGI"
"1554087243089","MWAUMATONDO"
"1554087243090","NGULYATI"
"1554087243091","NKINDWABIYE"
"1554087243092","NKOLOLO"
"1554087243093","NYAKABINDI"
"1554087243094","NYANGOKOLWA"
"1554087243095","SAKWE"
"1554087243096","SAPIWI"
"1554087243097","SIMA"
"1554087243098","SOMANDA"
"1554087243099","BADUGU"
"1554087243100","IGALUKILO"
"1554087243101","KABITA"
"1554087243102","KALEMELA"
"1554087243103","KILOLELI"
"1554087243104","LAMADI"
"1554087243105","LUTUBIGA"
"1554087243106","MALILI"
"1554087243107","MKULA"
"1554087243108","MWAMANYILI"
"1554087243109","NGASAMO"
"1554087243110","NYALUHANDE"
"1554087243111","SHIGALA"
"1554087243112","BUDALABUJIGA"
"1554087243113","BUGERA"
"1554087243114","CHINAMILI"
"1554087243115","IKINDILO"
"1554087243116","KINANG'WELI"
"1554087243117","LAGANGABILILI"
"1554087243118","LUGULU"
"1554087243119","MBITA"
"1554087243120","MHUNZE"
"1554087243121","MIGATO"
"1554087243122","MWALUSHU"
"1554087243123","MWAMAPALALA"
"1554087243124","MWAMTANI"
"1554087243125","MWASWALE"
"1554087243126","NDOLELEZI"
"1554087243127","NHOBORA"
"1554087243128","NKOMA"
"1554087243129","NKUYU"
"1554087243130","NYAMALAPA"
"1554087243131","SAGATA"
"1554087243132","SAWIDA"
"1554087243133","ZAGAYU"
"1554087243134","BADI"
"1554087243135","BINZA"
"1554087243136","BUCHAMBI"
"1554087243137","BUDEKWA"
"1554087243138","BUSILILI"
"1554087243139","DAKAMA"
"1554087243140","IPILILO"
"1554087243141","ISANGA"
"1554087243142","KADOTO"
"1554087243143","KULIMI"
"1554087243144","LALAGO"
"1554087243145","MALAMPAKA"
"1554087243146","MASELA"
"1554087243147","MPINDO"
"1554087243148","MWAMANENGE"
"1554087243149","MWAMASHIMBA"
"1554087243150","MWANG'HONOLI"
"1554087243151","NGULIGULI"
"1554087243152","NG'WIGWA"
"1554087243153","NYABUBINZA"
"1554087243154","NYALIKUNGU"
"1554087243155","SENANI"
"1554087243156","SENG'WA"
"1554087243157","SHISHIYU"
"1554087243158","SUKUMA"
"1554087243159","ZANZUI"
"1554087243160","BUKUNDI"
"1554087243161","IMALASEKO"
"1554087243162","ITINJE"
"1554087243163","KIMALI"
"1554087243164","KISESA"
"1554087243165","LINGEKA"
"1554087243166","LUBIGA"
"1554087243167","MWABUMA"
"1554087243168","MWABUSALU"
"1554087243169","MWABUZO"
"1554087243170","MWAKISANDU"
"1554087243171","MWAMALOLE"
"1554087243172","MWAMANIMBA"
"1554087243173","MWAMANONGU"
"1554087243174","MWAMISHALI"
"1554087243175","MWANDOYA"
"1554087243176","MWANGUNDO"
"1554087243177","MWANHUZI"
"1554087243178","MWANJOLO"
"1554087243179","MWANYAHINA"
"1554087243180","MWASENGELA"
"1554087243181","NG'HOBOKO"
"1554087243182","NKOMA"
"1554087243183","SAKASAKA"
"1554087243184","TINDABULIGI"
"1554087243185","BUGELENGA"
"1554087243186","BUKOMBE"
"1554087243187","BUSONZO"
"1554087243188","BUTINZYA"
"1554087243189","IGULWA"
"1554087243190","IYOGELO"
"1554087243191","LYAMBAMGONGO"
"1554087243192","NAMONGE"
"1554087243193","NG'ANZO"
"1554087243194","RUNZEWE MAGHARIBI"
"1554087243195","RUNZEWE MASHARIKI"
"1554087243196","USHIROMBO"
"1554087243197","BULEGA"
"1554087243198","KATENTE"
"1554087243199","UYOVU"
"1554087243200","BUKOME"
"1554087243201","BUSERESERE"
"1554087243202","BUTENGORUMASA"
"1554087243203","BUZIKU"
"1554087243204","BWANGA"
"1554087243205","BWERA"
"1554087243206","BWINA"
"1554087243207","BWONGERA"
"1554087243208","CHATO"
"1554087243209","MINKOTO"
"1554087243210","ICHWANKIMA"
"1554087243211","ILEMELA (CHATO)"
"1554087243212","ILYAMCHELE"
"1554087243213","IPARAMASA"
"1554087243214","KACHWAMBA"
"1554087243215","KASENGA"
"1554087243216","KATENDE"
"1554087243217","KIGONGO"
"1554087243218","MAKURUGUSI"
"1554087243219","MUGANZA"
"1554087243220","MUUNGANO"
"1554087243221","NYAMIREMBE"
"1554087243222","NYARUTEMBO"
"1554087243224","BUGULULA"
"1554087243225","BUJULA"
"1554087243226","BUKOLI"
"1554087243227","BUKONDO"
"1554087243228","BULELA"
"1554087243229","BUNG'WANGOKO"
"1554087243230","BUSANDA"
"1554087243232","CHIGUNGA"
"1554087243236","KAKUBILO"
"1554087243238","KAMENA"
"1554087243240","KASAMWA"
"1554087243242","KATOMA"
"1554087243248","NKOME"
"1554087243252","NYAMALIMBE"
"1554087243254","NYANGUKU"
"1554087243256","NZERA"
"1554087243258","BUKANDWE"
"1554087243259","IKOBE"
"1554087243260","IKUNGUIGAZI"
"1554087243261","ILOLANGULU"
"1554087243262","IPONYA"
"1554087243263","ISEBYA"
"1554087243264","LUGUNGA"
"1554087243265","LULEMBELA"
"1554087243266","MASUMBWE"
"1554087243267","MBOGWE"
"1554087243268","NANDA"
"1554087243269","MGEMO"
"1554087243270","NG'HOMOLWA"
"1554087243271","NYAKAFULU"
"1554087243272","NYASATO"
"1554087243273","USHIRIKA"
"1554087243274","BUKWIMBA"
"1554087243275","BUSOLWA"
"1554087243276","IZUNYA"
"1554087243277","KAFITA"
"1554087243278","KAKURA"
"1554087243279","KHARUMWA"
"1554087243280","MWINGIRO"
"1554087243281","NYABULANDA"
"1554087243282","NYANG'HWALE"
"1554087243283","NYIJUNDU"
"1554087243284","NYUGWA"
"1554087243285","SHABAKA"
"1554087243286","IKOLA"
"1554087243287","ILEMBO"
"1554087243288","KABUNGU"
"1554087243289","KAKESE"
"1554087243290","KAPALAMSENGA"
"1554087243291","KAREMA"
"1554087243292","KASHAULILI"
"1554087243293","KATUMA"
"1554087243294","KAWAJANSE"
"1554087243295","MAKANYAGIO"
"1554087243296","MISHAMO"
"1554087243297","MISUNKUMILO"
"1554087243298","MPANDA HOTEL"
"1554087243299","MPANDA NDOGO"
"1554087243300","MWESE"
"1554087243301","NSEMULWA"
"1554087243302","SHANWE"
"1554087243303","SIBWESA"
"1554087243304","IKUBA"
"1554087243305","ILELA"
"1554087243306","INYONGA"
"1554087243307","ITENKA"
"1554087243308","KAPALALA"
"1554087243309","KASANSA"
"1554087243310","KASOKOLA"
"1554087243311","KIBAONI"
"1554087243312","LITAPUNGA"
"1554087243313","MACHIMBONI"
"1554087243314","MAGAMBA"
"1554087243315","MAJIMOTO"
"1554087243316","MAMBA"
"1554087243317","MBEDE"
"1554087243318","MTAPENDA"
"1554087243319","MWAMAPULI"
"1554087243320","NSEKWA"
"1554087243321","NSIMBO"
"1554087243322","SITALIKE"
"1554087243323","UGALLA"
"1554087243324","URWIRA"
"1554087243325","USEVYA"
"1554087243326","UTENDE"
"1554087243327","CHALA"
"1554087243328","ISALE"
"1554087243329","KABWE"
"1554087243330","KALA"
"1554087243331","KATE"
"1554087243332","KIPANDE"
"1554087243333","KIPILI"
"1554087243334","KIRANDO"
"1554087243335","KORONGWE"
"1554087243336","MKWAMBA"
"1554087243337","MTENGA"
"1554087243338","NAMANYERE"
"1554087243339","NINDE"
"1554087243340","NKANDASI"
"1554087243341","NKOMOLO"
"1554087243342","SINTALI"
"1554087243343","WAMPEMBE"
"1554087243344","CHANJI"
"1554087243345","IZIA"
"1554087243346","KASENSE"
"1554087243347","KATANDALA"
"1554087243348","KIZWITE"
"1554087243349","MAJENGO"
"1554087243350","MALANGALI"
"1554087243351","MATANGA"
"1554087243352","MAZWI"
"1554087243353","MILANZI"
"1554087243354","MOLLO"
"1554087243355","NTENDO"
"1554087243356","SUMBAWANGA"
"1554087243357","PITO"
"1554087243358","SENGA"
"1554087243359","ILEMBA"
"1554087243360","KAENGESA"
"1554087243361","KALAMBANZITE"
"1554087243362","KAOZE"
"1554087243363","KIPETA"
"1554087243364","LAELA"
"1554087243365","LUSAKA"
"1554087243366","MFINGA"
"1554087243367","MIANGALUA"
"1554087243368","MILEPA"
"1554087243369","MPUI"
"1554087243370","MSANDA"
"1554087243371","MTOWISA"
"1554087243372","MUZE"
"1554087243373","SANDULULA"
"1554087243374","ARRI"
"1554087243375","BABATI"
"1554087243376","BASHNET"
"1554087243377","BONGA"
"1554087243378","DABIL"
"1554087243379","DAREDA"
"1554087243380","DURU"
"1554087243381","GALLAPO"
"1554087243382","GIDAS"
"1554087243383","KIRU"
"1554087243384","MADUNGA"
"1554087243385","MAGARA"
"1554087243386","MAGUGU"
"1554087243387","MAMIRE"
"1554087243388","MWADA"
"1554087243389","NKAITI"
"1554087243390","QASH"
"1554087243391","RIRODA"
"1554087243392","SIGINO"
"1554087243393","SINGE"
"1554087243394","UFANA"
"1554087243439","AYAMAAMI"
"1554087243440","AYAMOHE"
"1554087243441","BARGISH"
"1554087243442","BASHAY"
"1554087243443","DAUDI"
"1554087243444","DINAMU"
"1554087243445","DONGOBESH"
"1554087243446","ENDAGIKOT"
"1554087243447","ENDAMILAY"
"1554087243448","ESHKESH"
"1554087243449","GEHANDU"
"1554087243450","GETERER"
"1554087243451","GIDIHIM"
"1554087243452","GUNYODA"
"1554087243453","HAYDERER"
"1554087243454","HAYDOM"
"1554087243455","IMBORU"
"1554087243456","KAINAM"
"1554087243457","MAGHANG"
"1554087243458","MARANG"
"1554087243459","MARETADU"
"1554087243460","MASIEDA"
"1554087243461","MASQARODA"
"1554087243462","MURRAY"
"1554087243463","NAHASEY"
"1554087243464","NAMBISI"
"1554087243465","SANU BARAY"
"1554087243466","TLAWI"
"1554087243467","TUMATI"
"1554087243468","UHURU"
"1554087243469","YAEDA AMPA"
"1554087243470","YAEDA CHINI"
"1554087243471","EMBOREET"
"1554087243472","ENDIAMUTU"
"1554087243473","ENDONYONGIJAPE"
"1554087243474","KITWAI"
"1554087243475","KOMOLO"
"1554087243476","LOIBORSIRET"
"1554087243477","LOIBORSOIT"
"1554087243478","MIRERANI"
"1554087243479","MSITU WA TEMBO"
"1554087243480","NABERERA"
"1554087243481","NAISINYAI"
"1554087243482","NGORIKA"
"1554087243483","OLJORO NO.5"
"1554087243484","ORKESUMET"
"1554087243485","RUVU REMIT"
"1554087243486","SHAMBARAI"
"1554087243487","TERRAT"
"1554087243488","GANGILONGA"
"1554087243489","ILALA"
"1554087243490","ISAKALILO"
"1554087243491","KIHESA"
"1554087243492","KITANZINI"
"1554087243493","KITWIRU"
"1554087243494","KWAKILOSA"
"1554087243495","MAKORONGONI"
"1554087243496","MIVINJENI"
"1554087243497","MKWAWA"
"1554087243498","MLANDEGE"
"1554087243499","MSHINDO"
"1554087243500","MTWIVILA"
"1554087243501","MWANGATA"
"1554087243502","NDULI"
"1554087243503","RUAHA"
"1554087243504","IDODI"
"1554087243505","IFUNDA"
"1554087243506","ILOLO MPYA"
"1554087243507","ITUNUNDU"
"1554087243508","IZAZI"
"1554087243509","KALENGA"
"1554087243510","KIHOROGOTA"
"1554087243511","KIWERE"
"1554087243512","LUHOTA"
"1554087243513","LUMULI"
"1554087243514","LYAMGUNGWE"
"1554087243515","MABOGA"
"1554087243516","MAGULIWA"
"1554087243517","MAHUNINGA"
"1554087243518","MALENGA MAKALI"
"1554087243519","MGAMA"
"1554087243520","MIGOLI"
"1554087243521","MLENGE"
"1554087243522","MLOWA"
"1554087243523","MSEKE"
"1554087243524","NDULI"
"1554087243525","NYANG'ORO"
"1554087243526","NZIHI"
"1554087243527","ULANDA"
"1554087243528","WASA"
"1554087243529","BUMILAYINGA"
"1554087243530","CHANGARAWE"
"1554087243531","IDUNDA"
"1554087243532","IFWAGI"
"1554087243533","IGOMBAVANU"
"1554087243534","IGOWOLE"
"1554087243535","IHALIMBA"
"1554087243536","IHANU"
"1554087243537","IHOWANZA"
"1554087243538","IKWEHA"
"1554087243539","ISALAVANU"
"1554087243540","ITANDULA"
"1554087243541","KASANGA"
"1554087243542","KIBENGU"
"1554087243543","KIYOWELA"
"1554087243544","LUHUNGA"
"1554087243545","MAKUNGU"
"1554087243546","MALANGALI"
"1554087243547","MAPANDA"
"1554087243548","MBALAMAZIWA"
"1554087243549","MDABULO"
"1554087243550","MNINGA"
"1554087243551","MPANGA TAZARA"
"1554087243552","MTAMBULA"
"1554087243553","MTWANGO"
"1554087243554","NYOLOLO"
"1554087243555","RUNGEMBA"
"1554087243556","SADANI"
"1554087243557","CHALINZE"
"1554087243558","DUNDA"
"1554087243559","FUKAYOSI"
"1554087243560","KEREGE"
"1554087243561","KIBINDU"
"1554087243562","KIMANGE"
"1554087243563","KIROMO"
"1554087243564","KIWANGWA"
"1554087243565","LUGOBA"
"1554087243566","MAGOMENI"
"1554087243567","MANDERA"
"1554087243568","MBWEWE"
"1554087243569","MIONO"
"1554087243570","MKANGE"
"1554087243571","MSATA"
"1554087243572","MSOGA"
"1554087243573","PERA"
"1554087243574","TALAWANDA"
"1554087243575","UBENAZOMOZI"
"1554087243576","VIGWAZA"
"1554087243577","YOMBO"
"1554087243578","ZINGA"
"1554087243579","KIBAHA"
"1554087243580","KONGOWE"
"1554087243581","MAILI MOJA"
"1554087243582","MBWAWA"
"1554087243583","MISUGUSUGU"
"1554087243584","MKUZA"
"1554087243585","MSANGANI"
"1554087243586","PANGANI"
"1554087243587","PICHA YA NDEGE"
"1554087243588","TUMBI"
"1554087243589","VISIGA"
"1554087243590","BOKOMNEMELA"
"1554087243591","DUTUMI"
"1554087243592","GWATA"
"1554087243593","JANGA"
"1554087243594","KIKONGO"
"1554087243595","KILANGALANGA"
"1554087243596","KWALA"
"1554087243597","MAGINDU"
"1554087243598","MLANZI"
"1554087243599","RUVU"
"1554087243600","SOGA"
"1554087243601","CHOLESAMVULA"
"1554087243602","KIBUTA"
"1554087243603","KILUVYA"
"1554087243604","KISARAWE"
"1554087243605","KURUHI"
"1554087243606","MAFINZI"
"1554087243607","MANEROMANGO"
"1554087243608","MARUI"
"1554087243609","MARUMBO"
"1554087243610","MASAKI"
"1554087243611","MSANGA"
"1554087243612","MSIMBU"
"1554087243613","MZENGA"
"1554087243614","VIHINGO"
"1554087243615","VIKUMBURU"
"1554087243616","BALENI"
"1554087243617","JIBONDO"
"1554087243618","KANGA"
"1554087243619","KIEGEANI"
"1554087243620","KILINDONI"
"1554087243621","KIRONGWE"
"1554087243622","MIBULANI"
"1554087243623","NDAGONI"
"1554087243624","BUPU"
"1554087243625","KIMANZICHANA"
"1554087243626","KIPARANG'ANDA"
"1554087243627","KISIJU"
"1554087243628","KITOMONDO"
"1554087243629","LUKANGA"
"1554087243630","MAGAWA"
"1554087243631","MBEZI"
"1554087243632","MKAMBA"
"1554087243633","MKURANGA"
"1554087243634","MWALUSEMBE"
"1554087243635","NJIANNE"
"1554087243636","NYAMATO"
"1554087243637","PANZUO"
"1554087243638","SHUNGUBWENI"
"1554087243639","TAMBANI"
"1554087243640","VIANZI"
"1554087243641","VIKINDU"
"1554087243642","BUNGU"
"1554087243643","CHEMCHEM"
"1554087243644","CHUMBI"
"1554087243645","DIMANI"
"1554087243646","IKWIRIRI"
"1554087243647","KIBITI"
"1554087243648","KIONGORONI"
"1554087243649","MAHEGE"
"1554087243650","MAPARONI"
"1554087243651","MBUCHI"
"1554087243652","MBWARA"
"1554087243653","MCHUKWI"
"1554087243654","MGOMBA"
"1554087243655","MJAWA"
"1554087243656","MKONGO"
"1554087243657","MLANZI"
"1554087243658","MTAWANYA"
"1554087243659","MTUNDA"
"1554087243660","MWAMBAO"
"1554087243661","MWASENI"
"1554087243662","NGARAMBE"
"1554087243663","NGORONGO"
"1554087243664","RUARUKE"
"1554087243665","SALALE"
"1554087243666","UMWE"
"1554087243667","UTETE"
"1554087243724","IBUMI"
"1554087243725","IWELA"
"1554087243726","KILONDO"
"1554087243727","LIFUMA"
"1554087243728","LUANA"
"1554087243729","LUDENDE"
"1554087243730","LUDEWA"
"1554087243731","LUGARAWA"
"1554087243732","LUILO"
"1554087243733","LUMBILA"
"1554087243734","LUPANGA"
"1554087243735","LUPINGU"
"1554087243736","MADILU"
"1554087243737","MADOPE"
"1554087243738","MAKONDE"
"1554087243739","MANDA"
"1554087243740","MASASI"
"1554087243741","MAVANGA"
"1554087243742","MAWENGI"
"1554087243743","MILO"
"1554087243744","MKONGOBAKI"
"1554087243745","MLANGALI"
"1554087243746","MUNDINDI"
"1554087243747","NKOMANG'OMBE"
"1554087243748","RUHUHU"
"1554087243749","KITANDILILO"
"1554087243750","LYAMKENA"
"1554087243751","MAHONGOLE"
"1554087243752","MJIMWEMA"
"1554087243753","MLOWA"
"1554087243754","MWEMBETOGWA"
"1554087243755","UBENA"
"1554087243756","UTENGULE"
"1554087243757","BULONGWA"
"1554087243758","IKUWO"
"1554087243759","INIHO"
"1554087243760","IPELELE"
"1554087243761","IPEPO"
"1554087243762","ISAPULANO"
"1554087243763","IWAWA"
"1554087243764","KIGALA"
"1554087243765","KIGULU"
"1554087243766","KIPAGALO"
"1554087243767","KITULO"
"1554087243768","LUPALILO"
"1554087243769","LUPILA"
"1554087243770","LUWUMBU"
"1554087243771","MANG'OTO"
"1554087243772","MATAMBA"
"1554087243773","MBALATSE"
"1554087243774","MFUMBI"
"1554087243775","MLONDWE"
"1554087243776","TANDALA"
"1554087243777","UKWAMA"
"1554087243778","IHANGA"
"1554087243779","IWUNGILO"
"1554087243780","KIFANYA"
"1554087243781","LUGENGE"
"1554087243782","LUPONDE"
"1554087243783","LYAMKENA"
"1554087243784","MATOLA"
"1554087243785","MJIMWEMA"
"1554087243786","UTENGULE"
"1554087243787","MLOWA"
"1554087243788","MWEMBETOGWA"
"1554087243789","NJOMBE MJINI"
"1554087243790","RAMADHANI"
"1554087243791","UBENA"
"1554087243792","UTALINGORO"
"1554087243793","UWEMBA"
"1554087243794","YAKOBI"
"1554087243795","IDAMBA"
"1554087243796","IGONGOLO"
"1554087243797","IKONDO"
"1554087243798","IKUNA"
"1554087243799","KIDEGEMBYE"
"1554087243800","KITANDILILO"
"1554087243801","LUPEMBE"
"1554087243802","MAHONGOLE"
"1554087243803","MATEMBWE"
"1554087243804","MATOLA"
"1554087243805","MFRIGA"
